timestamp,symbol,bid,ask,bid_vol,ask_vol
2025-07-25T08:37:44.317083,BTC-USDT,115212.6,115212.7,10608.0,10687.0
2025-07-25T08:37:44.684824,SOL-USDT,177.56,177.57,509.0,4.0
2025-07-25T08:37:44.709903,ETH-USDT,3648.47,3648.48,245113.0,113704.0
2025-07-25T08:37:45.023714,LTC-USDT,111.13,111.14,59105.0,5774.0
2025-07-25T08:37:45.077087,XRP-USDT,3.0774,3.0777,32424.0,13627.0
2025-07-25T08:37:45.376536,BTC-USDT,115212.6,115212.7,12417.0,9439.0
2025-07-25T08:37:45.675724,SOL-USDT,177.56,177.57,509.0,4.0
2025-07-25T08:37:45.745968,ETH-USDT,3649.07,3649.08,130503.0,27160.0
2025-07-25T08:37:46.088941,XRP-USDT,3.078,3.0781,8510.0,105247.0
2025-07-25T08:37:46.096347,LTC-USDT,111.15,111.16,78843.0,6884.0
2025-07-25T08:37:46.341775,BTC-USDT,115204.0,115204.1,11286.0,10686.0
2025-07-25T08:37:46.683524,SOL-USDT,177.56,177.57,357.0,4.0
2025-07-25T08:37:46.785839,ETH-USDT,3648.24,3648.25,153677.0,75665.0
2025-07-25T08:37:47.083978,XRP-USDT,3.0778,3.0781,8365.0,97180.0
2025-07-25T08:37:47.108268,LTC-USDT,111.15,111.16,21513.0,7345.0
2025-07-25T08:37:47.384853,BTC-USDT,115204.0,115204.1,11612.0,10693.0
2025-07-25T08:37:47.671621,SOL-USDT,177.56,177.57,264.0,4.0
2025-07-25T08:37:47.808335,ETH-USDT,3648.32,3648.68,122953.0,5733.0
2025-07-25T08:37:48.046513,LTC-USDT,111.15,111.16,37770.0,7345.0
2025-07-25T08:37:48.128435,XRP-USDT,3.0782,3.0783,93395.0,2939.0
2025-07-25T08:37:48.353269,BTC-USDT,115212.1,115212.2,9988.0,3484.0
2025-07-25T08:37:48.667868,SOL-USDT,177.56,177.57,578.0,4.0
2025-07-25T08:37:48.718421,ETH-USDT,3649.03,3649.23,246051.0,102631.0
2025-07-25T08:37:49.022708,XRP-USDT,3.0785,3.0786,72539.0,39350.0
2025-07-25T08:37:49.060819,LTC-USDT,111.17,111.19,110819.0,4598.0
2025-07-25T08:37:49.368876,BTC-USDT,115219.5,115219.6,8818.0,654.0
2025-07-25T08:37:49.679683,SOL-USDT,177.62,177.65,468.0,1.0
2025-07-25T08:37:49.779508,ETH-USDT,3649.22,3649.5,184937.0,139191.0
2025-07-25T08:37:50.024404,XRP-USDT,3.0787,3.0788,105619.0,941.0
2025-07-25T08:37:50.098101,LTC-USDT,111.18,111.19,103307.0,928.0
2025-07-25T08:37:50.361538,BTC-USDT,115225.4,115225.5,437.0,281.0
2025-07-25T08:37:50.680330,SOL-USDT,177.63,177.65,128.0,491.0
2025-07-25T08:37:50.718975,ETH-USDT,3649.44,3649.45,102338.0,179622.0
2025-07-25T08:37:51.053747,LTC-USDT,111.17,111.18,85390.0,30516.0
2025-07-25T08:37:51.069465,XRP-USDT,3.0781,3.0782,8049.0,46237.0
2025-07-25T08:37:51.301730,BTC-USDT,115210.6,115210.7,83.0,16496.0
2025-07-25T08:37:51.671866,SOL-USDT,177.63,177.64,128.0,491.0
2025-07-25T08:37:51.771815,ETH-USDT,3649.22,3649.23,36792.0,321060.0
2025-07-25T08:37:52.078617,XRP-USDT,3.078,3.0781,32707.0,18279.0
2025-07-25T08:37:52.104936,LTC-USDT,111.17,111.18,85390.0,30516.0
2025-07-25T08:37:52.327026,BTC-USDT,115210.6,115210.7,434.0,16318.0
2025-07-25T08:37:52.715211,SOL-USDT,177.63,177.64,128.0,244.0
2025-07-25T08:37:52.803475,ETH-USDT,3649.22,3649.23,82570.0,289923.0
2025-07-25T08:37:53.066601,XRP-USDT,3.078,3.0781,32707.0,7175.0
2025-07-25T08:37:53.126420,LTC-USDT,111.17,111.18,85390.0,16462.0
2025-07-25T08:37:53.379096,BTC-USDT,115198.3,115210.7,194.0,12620.0
2025-07-25T08:37:53.675297,SOL-USDT,177.61,177.63,33.0,601.0
2025-07-25T08:37:53.726656,ETH-USDT,3648.68,3649.23,96714.0,316335.0
2025-07-25T08:37:54.043537,LTC-USDT,111.15,111.17,43347.0,125537.0
2025-07-25T08:37:54.078478,XRP-USDT,3.0778,3.0779,35886.0,895.0
2025-07-25T08:37:54.353436,BTC-USDT,115202.0,115202.1,9611.0,2492.0
2025-07-25T08:37:54.681250,SOL-USDT,177.61,177.62,123.0,263.0
2025-07-25T08:37:54.759873,ETH-USDT,3648.8,3648.87,175740.0,157294.0
2025-07-25T08:37:55.087945,XRP-USDT,3.0778,3.0779,95971.0,5676.0
2025-07-25T08:37:55.122519,LTC-USDT,111.15,111.17,43347.0,17596.0
2025-07-25T08:37:55.329574,BTC-USDT,115210.5,115233.7,61.0,398.0
2025-07-25T08:37:55.668032,SOL-USDT,177.61,177.62,383.0,262.0
2025-07-25T08:37:55.776595,ETH-USDT,3648.86,3648.87,125804.0,93869.0
2025-07-25T08:37:56.098730,LTC-USDT,111.16,111.17,73480.0,4225.0
2025-07-25T08:37:56.126463,XRP-USDT,3.0778,3.0779,34261.0,8767.0
2025-07-25T08:37:56.343929,BTC-USDT,115210.5,115210.6,13626.0,2889.0
2025-07-25T08:37:56.696314,SOL-USDT,177.61,177.62,29.0,480.0
2025-07-25T08:37:56.793152,ETH-USDT,3648.59,3648.87,74486.0,307267.0
2025-07-25T08:37:57.115252,LTC-USDT,111.16,111.17,29820.0,39159.0
2025-07-25T08:37:57.124275,XRP-USDT,3.0778,3.0779,6746.0,74130.0
2025-07-25T08:37:57.345653,BTC-USDT,115210.5,115210.6,7308.0,11130.0
2025-07-25T08:37:57.693650,SOL-USDT,177.58,177.61,61.0,625.0
2025-07-25T08:37:57.808532,ETH-USDT,3647.52,3648.25,98432.0,30352.0
2025-07-25T08:37:58.044489,LTC-USDT,111.15,111.16,4461.0,20497.0
2025-07-25T08:37:58.081472,XRP-USDT,3.077,3.0774,13731.0,67987.0
2025-07-25T08:37:58.313822,BTC-USDT,115200.8,115210.6,239.0,13205.0
2025-07-25T08:37:58.700583,SOL-USDT,177.52,177.55,215.0,1.0
2025-07-25T08:37:58.837008,ETH-USDT,3646.94,3646.95,262960.0,131595.0
2025-07-25T08:37:59.067519,XRP-USDT,3.076,3.0762,34597.0,60193.0
2025-07-25T08:37:59.156371,LTC-USDT,111.13,111.14,8035.0,35808.0
2025-07-25T08:37:59.314881,BTC-USDT,115183.8,115183.9,10.0,12126.0
2025-07-25T08:37:59.675026,SOL-USDT,177.52,177.55,147.0,306.0
2025-07-25T08:37:59.723335,ETH-USDT,3646.94,3646.95,150403.0,7050.0
2025-07-25T08:38:00.083182,XRP-USDT,3.076,3.0761,15368.0,38979.0
2025-07-25T08:38:00.103019,LTC-USDT,111.13,111.14,9275.0,14644.0
2025-07-25T08:38:00.328406,BTC-USDT,115183.8,115183.9,175.0,13641.0
2025-07-25T08:38:00.688115,SOL-USDT,177.54,177.55,129.0,306.0
2025-07-25T08:38:00.737114,ETH-USDT,3646.64,3646.65,186669.0,513.0
2025-07-25T08:38:01.082971,LTC-USDT,111.13,111.14,7144.0,44797.0
2025-07-25T08:38:01.138158,XRP-USDT,3.0759,3.076,22290.0,56042.0
2025-07-25T08:38:01.350359,BTC-USDT,115171.7,115171.8,502.0,8211.0
2025-07-25T08:38:01.681612,SOL-USDT,177.54,177.55,469.0,224.0
2025-07-25T08:38:01.716484,ETH-USDT,3645.78,3646.65,250568.0,54806.0
2025-07-25T08:38:02.062021,LTC-USDT,111.13,111.14,7626.0,44797.0
2025-07-25T08:38:02.137938,XRP-USDT,3.0759,3.076,30313.0,112019.0
2025-07-25T08:38:02.344682,BTC-USDT,115171.7,115171.8,391.0,10219.0
2025-07-25T08:38:02.676043,SOL-USDT,177.51,177.55,46.0,526.0
2025-07-25T08:38:02.733579,ETH-USDT,3645.73,3646.06,473.0,284515.0
2025-07-25T08:38:03.055093,XRP-USDT,3.0756,3.0757,83470.0,7148.0
2025-07-25T08:38:03.091990,LTC-USDT,111.12,111.13,6645.0,35839.0
2025-07-25T08:38:03.346680,BTC-USDT,115171.7,115171.8,442.0,10700.0
2025-07-25T08:38:03.658944,SOL-USDT,177.48,177.49,191.0,360.0
2025-07-25T08:38:03.707235,ETH-USDT,3645.44,3645.45,24515.0,45108.0
2025-07-25T08:38:04.098118,XRP-USDT,3.0756,3.0757,47399.0,36399.0
2025-07-25T08:38:04.117322,LTC-USDT,111.12,111.13,6831.0,27211.0
2025-07-25T08:38:04.353152,BTC-USDT,115171.7,115171.8,281.0,10700.0
2025-07-25T08:38:04.673533,SOL-USDT,177.48,177.49,328.0,360.0
2025-07-25T08:38:04.757508,ETH-USDT,3645.44,3645.7,38366.0,2002.0
2025-07-25T08:38:05.077204,XRP-USDT,3.0758,3.0759,104188.0,2669.0
2025-07-25T08:38:05.105674,LTC-USDT,111.12,111.13,24860.0,14763.0
2025-07-25T08:38:05.389169,BTC-USDT,115171.7,115171.8,264.0,11813.0
2025-07-25T08:38:05.671045,SOL-USDT,177.48,177.49,164.0,360.0
2025-07-25T08:38:05.775216,ETH-USDT,3645.73,3645.74,162886.0,137143.0
2025-07-25T08:38:06.084629,XRP-USDT,3.0758,3.0761,15583.0,65573.0
2025-07-25T08:38:06.109303,LTC-USDT,111.12,111.13,1647.0,25275.0
2025-07-25T08:38:06.345085,BTC-USDT,115171.7,115171.8,264.0,11038.0
2025-07-25T08:38:06.674498,SOL-USDT,177.48,177.63,178.0,2.0
2025-07-25T08:38:06.775234,ETH-USDT,3645.73,3646.45,8551.0,2046.0
2025-07-25T08:38:07.081098,XRP-USDT,3.0761,3.0771,13689.0,13873.0
2025-07-25T08:38:07.099511,LTC-USDT,111.14,111.15,56267.0,235.0
2025-07-25T08:38:07.375279,BTC-USDT,115171.7,115171.8,293.0,11128.0
2025-07-25T08:38:07.670803,SOL-USDT,177.5,177.6,2.0,2.0
2025-07-25T08:38:07.815667,ETH-USDT,3646.32,3646.41,356947.0,35910.0
2025-07-25T08:38:08.036848,XRP-USDT,3.077,3.0771,94368.0,10255.0
2025-07-25T08:38:08.045726,LTC-USDT,111.14,111.15,49782.0,3799.0
2025-07-25T08:38:08.341499,BTC-USDT,115171.7,115171.8,293.0,11731.0
2025-07-25T08:38:08.695227,SOL-USDT,177.57,177.58,5.0,165.0
2025-07-25T08:38:08.755931,ETH-USDT,3645.87,3646.33,76749.0,196867.0
2025-07-25T08:38:09.053571,XRP-USDT,3.0766,3.0767,103221.0,51946.0
