timestamp,symbol,bid,ask,bid_vol,ask_vol
2025-07-25T07:48:09.115910,BTC-USDT,115271.01,115271.02,0.0007,26.6437
2025-07-25T07:48:09.115966,ETH-USDT,3620.39,3620.61,7.704,7.132
2025-07-25T07:48:09.116003,SOL-USDT,177.11,177.14,91.106,115.658
2025-07-25T07:48:09.116036,XRP-USDT,3.0685,3.0686,1260.9,145302.0
2025-07-25T07:48:09.116079,LTC-USDT,111.37,111.41,67.779,70.133
2025-07-25T07:48:09.327085,LTC-USDT,111.37,111.41,67.779,70.133
2025-07-25T07:48:09.341394,XRP-USDT,3.0685,3.0686,1260.9,145302.0
2025-07-25T07:48:09.353216,ETH-USDT,3620.72,3620.82,6.432,7.707
2025-07-25T07:48:10.375737,LTC-USDT,111.37,111.41,67.779,70.133
2025-07-25T07:48:10.399648,SOL-USDT,177.11,177.16,91.106,106.165
2025-07-25T07:48:10.401842,ETH-USDT,3620.39,3620.48,7.704,7.193
2025-07-25T07:48:10.414122,BTC-USDT,115271.01,115271.02,0.0007,26.6437
2025-07-25T07:48:11.436714,XRP-USDT,3.0679,3.068,3674.8,119435.2
2025-07-25T07:48:11.447801,ETH-USDT,3620.77,3620.86,4.159,5.657
2025-07-25T07:48:11.459541,BTC-USDT,115271.01,115271.02,0.0007,26.6437
2025-07-25T07:48:12.482094,XRP-USDT,3.0678,3.0679,1707.7,69615.5
2025-07-25T07:48:13.535057,SOL-USDT,177.1,177.13,128.14,103.424
2025-07-25T07:48:13.536360,ETH-USDT,3620.47,3620.56,1.398,6.973
2025-07-25T07:48:13.549677,BTC-USDT,115271.01,115271.02,0.0007,26.6437
2025-07-25T07:48:14.559570,LTC-USDT,111.35,111.38,30.457,40.905
2025-07-25T07:48:14.582181,SOL-USDT,177.08,177.13,116.095,103.424
2025-07-25T07:48:14.584175,ETH-USDT,3620.16,3620.25,3.116,6.825
2025-07-25T07:48:14.595942,BTC-USDT,115271.01,115271.02,0.0007,26.6437
2025-07-25T07:48:15.620093,XRP-USDT,3.0672,3.0673,12230.9,54410.2
2025-07-25T07:48:15.632116,SOL-USDT,177.05,177.09,95.375,123.283
2025-07-25T07:48:15.635037,ETH-USDT,3619.58,3619.67,5.794,5.801
2025-07-25T07:48:15.647086,BTC-USDT,115271.01,115271.02,0.0007,26.6437
2025-07-25T07:48:16.658372,LTC-USDT,111.33,111.38,76.915,40.905
2025-07-25T07:48:16.687846,SOL-USDT,177.03,177.06,101.62,120.51
2025-07-25T07:48:16.689890,ETH-USDT,3619.37,3619.46,0.036,7.793
2025-07-25T07:48:17.713112,LTC-USDT,111.32,111.35,22.289,77.818
2025-07-25T07:48:17.727375,XRP-USDT,3.0658,3.0659,86428.2,65796.6
2025-07-25T07:48:17.738317,SOL-USDT,177.0,177.06,97.473,120.51
2025-07-25T07:48:17.740860,ETH-USDT,3619.16,3619.25,7.519,6.069
2025-07-25T07:48:17.753030,BTC-USDT,115271.01,115271.02,0.0007,26.6437
2025-07-25T07:48:19.841515,ETH-USDT,3619.52,3619.61,6.205,3.893
2025-07-25T07:48:19.855564,BTC-USDT,115271.01,115271.02,0.0007,26.6437
2025-07-25T07:48:20.867547,LTC-USDT,111.26,111.31,17.292,72.626
2025-07-25T07:48:20.883928,XRP-USDT,3.065,3.0651,39027.6,72833.8
2025-07-25T07:48:20.896266,ETH-USDT,3618.3,3618.39,0.084,6.587
2025-07-25T07:48:21.943578,SOL-USDT,176.97,177.02,103.498,127.12
2025-07-25T07:48:21.946900,ETH-USDT,3618.57,3618.66,6.032,2.608
2025-07-25T07:48:21.961520,BTC-USDT,115268.18,115268.19,0.6872,22.654
2025-07-25T07:48:22.985995,XRP-USDT,3.0644,3.0645,19966.4,72513.5
2025-07-25T07:48:22.996828,ETH-USDT,3617.99,3618.49,7.599,7.092
2025-07-25T07:48:24.016636,LTC-USDT,111.25,111.28,24.991,90.852
2025-07-25T07:48:24.045155,SOL-USDT,176.96,176.99,93.241,119.48
2025-07-25T07:48:24.045194,ETH-USDT,3617.81,3617.98,7.854,6.92
2025-07-25T07:48:24.055070,BTC-USDT,115268.18,115268.19,0.6872,22.654
2025-07-25T07:48:25.064908,LTC-USDT,111.25,111.31,24.991,26.34
2025-07-25T07:48:25.078548,XRP-USDT,3.0638,3.0639,36164.4,56325.9
2025-07-25T07:48:25.089245,ETH-USDT,3617.39,3617.48,4.557,7.786
2025-07-25T07:48:26.115954,LTC-USDT,111.25,111.28,24.991,92.062
2025-07-25T07:48:26.141233,ETH-USDT,3617.62,3617.91,7.815,5.905
2025-07-25T07:48:26.156298,BTC-USDT,115268.18,115268.19,0.6872,22.654
2025-07-25T07:48:27.165136,LTC-USDT,111.25,111.31,24.991,26.34
2025-07-25T07:48:27.178018,XRP-USDT,3.064,3.0641,19021.1,34016.8
2025-07-25T07:48:27.187650,SOL-USDT,176.96,177.02,93.241,132.797
2025-07-25T07:48:27.189145,ETH-USDT,3617.69,3617.78,3.528,7.598
2025-07-25T07:48:28.208510,LTC-USDT,111.25,111.28,24.991,77.199
2025-07-25T07:48:28.233545,ETH-USDT,3618.18,3618.33,5.999,6.712
2025-07-25T07:48:28.243842,BTC-USDT,115268.18,115268.19,0.6872,22.654
2025-07-25T07:48:29.267147,XRP-USDT,3.0641,3.0642,65608.9,74739.1
2025-07-25T07:48:29.276406,SOL-USDT,176.99,177.02,107.751,132.797
2025-07-25T07:48:29.278117,ETH-USDT,3618.64,3618.73,7.301,1.521
2025-07-25T07:48:29.293070,BTC-USDT,115268.18,115268.19,0.6872,22.654
2025-07-25T07:48:30.308492,LTC-USDT,111.25,111.31,24.991,41.501
2025-07-25T07:48:30.492874,ETH-USDT,3618.54,3618.63,6.816,5.479
2025-07-25T07:48:31.514528,LTC-USDT,111.23,111.28,98.475,85.41
2025-07-25T07:48:31.536321,SOL-USDT,176.96,177.02,120.806,132.797
2025-07-25T07:48:31.538263,ETH-USDT,3618.16,3618.25,7.03,3.307
2025-07-25T07:48:32.582203,SOL-USDT,176.94,176.99,97.991,126.954
2025-07-25T07:48:32.583585,ETH-USDT,3618.3,3618.39,7.656,0.859
