timestamp,symbol,bid,ask,bid_vol,ask_vol
2025-07-25T08:16:28.594538,1INCH-USDT,0.2727,0.2728,3965.0,2.0
2025-07-25T08:16:28.594597,ACE-USDT,0.5612,0.5614,27.0,2.0
2025-07-25T08:16:28.594628,AAVE-USDT,286.86,286.88,8.0,209.0
2025-07-25T08:16:28.594668,A-USDT,0.55861,0.5587,191.0,448.0
2025-07-25T08:16:28.594702,AERO-USDT,0.8756,0.8758,1591.0,11.0
2025-07-25T08:16:28.594728,1INCH-USDT,0.2727,0.2728,3969.0,2.0
2025-07-25T08:16:28.594751,ACE-USDT,0.5612,0.5614,5.0,1.0
2025-07-25T08:16:28.594773,AAVE-USDT,286.86,286.88,12.0,92.0
2025-07-25T08:16:28.596391,A-USDT,0.55861,0.5587,191.0,448.0
2025-07-25T08:16:28.596430,ACH-USDT,0.02159,0.02161,4565.0,9.0
2025-07-25T08:16:28.596460,AERGO-USDT,0.13066,0.13069,79.0,673.0
2025-07-25T08:16:28.596494,ADA-USDT,0.7971,0.7973,467.0,447.0
2025-07-25T08:16:28.596527,ACT-USDT,0.04398,0.04399,504.0,5.0
2025-07-25T08:16:28.596559,AI16Z-USDT,0.1462,0.1464,37770.0,18592.0
2025-07-25T08:16:28.596587,AGLD-USDT,0.7676,0.7679,747.0,8.0
2025-07-25T08:16:28.596619,AERO-USDT,0.8756,0.8758,1591.0,11.0
2025-07-25T08:16:28.596650,AGT-USDT,0.005601,0.005605,5.0,1337.0
2025-07-25T08:16:28.596680,1INCH-USDT,0.2727,0.2728,4379.0,2.0
2025-07-25T08:16:28.596705,AEVO-USDT,0.10434,0.1044,1626.0,780.0
2025-07-25T08:16:28.596737,ACE-USDT,0.561,0.5614,53.0,1.0
2025-07-25T08:16:28.596768,AAVE-USDT,286.86,286.88,12.0,90.0
2025-07-25T08:16:28.596810,A-USDT,0.55861,0.5587,3.0,448.0
2025-07-25T08:16:28.596832,ACH-USDT,0.02159,0.02161,4197.0,6669.0
2025-07-25T08:16:28.596851,AI-USDT,0.13082,0.13084,108.0,2.0
2025-07-25T08:16:28.596873,AERGO-USDT,0.13066,0.13069,78.0,673.0
2025-07-25T08:16:28.596901,ADA-USDT,0.7971,0.7973,472.0,445.0
2025-07-25T08:16:28.596932,ACT-USDT,0.04398,0.04399,503.0,5.0
2025-07-25T08:16:28.596961,ALGO-USDT,0.2573,0.2574,1072.0,3.0
2025-07-25T08:16:28.596995,AI16Z-USDT,0.1462,0.1464,37770.0,18592.0
2025-07-25T08:16:28.597021,AGLD-USDT,0.7676,0.7679,750.0,8.0
2025-07-25T08:16:28.597046,AERO-USDT,0.8756,0.8758,1499.0,14.0
2025-07-25T08:16:28.597069,ALCH-USDT,0.13759,0.13764,56.0,86.0
2025-07-25T08:16:28.597095,AGT-USDT,0.005601,0.005605,5.0,1337.0
2025-07-25T08:16:28.597125,1INCH-USDT,0.2727,0.2728,4380.0,2.0
2025-07-25T08:16:28.597155,AEVO-USDT,0.10433,0.1044,493.0,780.0
2025-07-25T08:16:28.597190,ACE-USDT,0.561,0.5614,52.0,1.0
2025-07-25T08:16:28.597219,AIN-USDT,0.15324,0.15328,37.0,13.0
2025-07-25T08:16:28.597249,AAVE-USDT,286.86,286.88,12.0,90.0
2025-07-25T08:16:28.597275,A-USDT,0.55861,0.5587,3.0,448.0
2025-07-25T08:16:28.597304,ACH-USDT,0.02159,0.02161,4197.0,6669.0
2025-07-25T08:16:28.597334,AIXBT-USDT,0.13939,0.13941,3.0,52.0
2025-07-25T08:16:28.597366,AI-USDT,0.13082,0.13084,108.0,2.0
2025-07-25T08:16:28.597388,ALT-USDT,0.03339,0.03341,16378.0,70338.0
2025-07-25T08:16:28.597409,AERGO-USDT,0.13066,0.13069,78.0,673.0
2025-07-25T08:16:28.597428,ADA-USDT,0.7971,0.7973,472.0,544.0
2025-07-25T08:16:28.597446,ACT-USDT,0.04398,0.04399,503.0,5.0
2025-07-25T08:16:29.077541,ALGO-USDT,0.2573,0.2574,1071.0,3.0
2025-07-25T08:16:29.077580,AI16Z-USDT,0.1462,0.1464,37768.0,18592.0
2025-07-25T08:16:29.077608,AGLD-USDT,0.7676,0.7679,750.0,8.0
2025-07-25T08:16:29.077634,AERO-USDT,0.8752,0.8754,2.0,124.0
2025-07-25T08:16:29.077657,ALCH-USDT,0.13761,0.13764,9.0,36.0
2025-07-25T08:16:29.077679,AGT-USDT,0.005601,0.005605,224.0,786.0
2025-07-25T08:16:29.077711,1INCH-USDT,0.2727,0.2728,3967.0,2.0
2025-07-25T08:16:29.077744,AEVO-USDT,0.10433,0.1044,493.0,780.0
2025-07-25T08:16:29.077776,ACE-USDT,0.561,0.5614,55.0,1.0
2025-07-25T08:16:29.077827,ANIME-USDT,0.01859,0.01861,17819.0,67541.0
2025-07-25T08:16:29.089617,AIN-USDT,0.15324,0.15328,47.0,16.0
2025-07-25T08:16:29.089658,AAVE-USDT,286.86,286.88,12.0,221.0
2025-07-25T08:16:29.089686,A-USDT,0.55861,0.55867,183.0,138.0
2025-07-25T08:16:29.089712,ACH-USDT,0.02159,0.02161,4197.0,6669.0
2025-07-25T08:16:29.089743,AIXBT-USDT,0.13938,0.13941,135.0,52.0
2025-07-25T08:16:29.089776,AI-USDT,0.13082,0.13084,107.0,2.0
2025-07-25T08:16:29.089827,ALT-USDT,0.03339,0.03341,16378.0,70338.0
