timestamp,symbol,bid,ask,bid_vol,ask_vol
2025-07-25T07:43:54.965739,BTC-USDT,115193.87,115193.88,0.26043,0.060266
2025-07-25T07:43:54.965831,ETH-USDT,3613.61,3614.12,2.7671,2.7669
2025-07-25T07:43:54.965873,SOL-USDT,176.5856,176.5928,1.509,1.459
2025-07-25T07:43:54.965909,LTC-USDT,111.28,111.31,2.97,2.97
2025-07-25T07:43:54.984648,XRP-USDT,3.05982,3.05983,163.0,2297.9
2025-07-25T07:43:55.018380,ETH-USDT,3614.11,3614.12,0.3988,2.7669
2025-07-25T07:43:55.118593,ETH-USDT,3614.02,3614.03,0.052,0.04
2025-07-25T07:43:55.218529,ETH-USDT,3614.02,3614.03,2.8189,0.04
2025-07-25T07:43:55.218593,XRP-USDT,3.05982,3.05983,541.0,2297.9
2025-07-25T07:43:55.320655,BTC-USDT,115194.14,115194.15,0.379112,0.0021
2025-07-25T07:43:55.320714,ETH-USDT,3614.02,3614.03,2.8189,0.0593
2025-07-25T07:43:55.320740,XRP-USDT,3.06012,3.06017,378.0,2557.0
2025-07-25T07:43:55.321849,SOL-USDT,176.5895,176.6017,5.13,44.644
2025-07-25T07:43:55.321894,LTC-USDT,111.28,111.34,2.97,2.97
2025-07-25T07:43:55.419580,BTC-USDT,115194.14,115194.15,0.587135,0.0021
2025-07-25T07:43:55.419648,ETH-USDT,3614.02,3614.03,2.8553,0.0593
2025-07-25T07:43:55.420921,SOL-USDT,176.5856,176.6017,1.509,44.644
2025-07-25T07:43:55.421086,LTC-USDT,111.29,111.36,5.302,5.302
2025-07-25T07:43:55.521671,BTC-USDT,115194.14,115194.15,0.733243,0.0021
2025-07-25T07:43:55.521909,XRP-USDT,3.05983,3.06016,2.99,13.85
2025-07-25T07:43:55.522484,SOL-USDT,176.5856,176.6151,1.509,44.639
2025-07-25T07:43:55.522676,LTC-USDT,111.29,111.35,5.302,2.97
2025-07-25T07:43:55.619110,ETH-USDT,3614.02,3614.03,5.3115,0.0593
2025-07-25T07:43:55.619336,XRP-USDT,3.06015,3.06016,378.0,13.85
2025-07-25T07:43:55.620102,SOL-USDT,176.5857,176.6151,5.13,44.639
