timestamp,exchange,bid,ask,bid_vol,ask_vol
2025-07-25T08:16:26.143836,bybit,0.2731,0.2733,3778.8,10262.3
2025-07-25T08:16:26.143919,bybit,0.2731,0.2733,3732.5,10308.6
2025-07-25T08:16:26.143946,bybit,0.2731,0.2733,3778.8,10429.3
2025-07-25T08:16:26.228439,bybit,0.0,0.2733,0.0,10383.0
2025-07-25T08:16:26.681401,bitget,0.273,0.2731,35937.0,13794.7
2025-07-25T08:16:26.684831,okx,0.2729,0.2731,718.636746,188.707258
2025-07-25T08:16:26.837482,bybit,0.0,0.2733,0.0,10475.6
2025-07-25T08:16:26.937613,bybit,0.0,0.2733,0.0,10383.0
2025-07-25T08:16:27.013695,huobi,0.272907,0.273685,97.2,97.2
2025-07-25T08:16:27.016208,huobi,0.272935,0.273657,97.2,97.2
2025-07-25T08:16:27.109511,huobi,0.272963,0.273629,97.2,97.2
2025-07-25T08:16:27.117173,bitget,0.273,0.2731,35937.0,13794.7
2025-07-25T08:16:27.237507,binance,0.273,0.273,0.0,0.0
2025-07-25T08:16:27.298499,bitget,0.273,0.2731,35937.0,13794.7
2025-07-25T08:16:27.317384,bingx,0.2728,0.273,146.07,1006.72
2025-07-25T08:16:27.320874,bingx,0.2729,0.2731,113.04,33.03
2025-07-25T08:16:27.425961,bitget,0.273,0.2731,35937.0,13794.7
2025-07-25T08:16:27.458651,mexc,0.2728,0.2729,4460328.0,4460328.0
2025-07-25T08:16:27.489770,okx,0.2729,0.2731,718.636746,26.707258
2025-07-25T08:16:27.561309,bitget,0.273,0.2731,35937.0,13490.4
2025-07-25T08:16:27.837437,bybit,0.0,0.2733,0.0,10672.3
2025-07-25T08:16:27.940988,bitmart,0.2726,0.2734,89930.0,83646.0
2025-07-25T08:16:27.978747,bingx,0.2729,0.2731,113.04,33.03
2025-07-25T08:16:28.011545,lbank,0.2729,0.2734,4086.24,17745.93
2025-07-25T08:16:28.014243,lbank,0.2729,0.2734,4086.24,17745.93
2025-07-25T08:16:28.014462,lbank,0.2729,0.2734,4086.24,17745.93
2025-07-25T08:16:28.166932,lbank,0.2729,0.2734,4086.24,17745.93
2025-07-25T08:16:28.237650,bybit,0.2731,0.2733,3686.2,10718.6
2025-07-25T08:16:28.438632,bybit,0.2731,0.2733,3778.8,10626.0
2025-07-25T08:16:28.453997,gateio,0.2729,0.2731,224.0,9711.0
2025-07-25T08:16:28.454131,gateio,0.2728,0.2731,220.0,9711.0
2025-07-25T08:16:28.454152,gateio,0.2729,0.2731,12.0,9711.0
2025-07-25T08:16:28.454471,gateio,0.2729,0.2731,236.0,9711.0
2025-07-25T08:16:28.594538,blofin,0.2727,0.2728,3965.0,2.0
2025-07-25T08:16:28.594728,blofin,0.2727,0.2728,3969.0,2.0
2025-07-25T08:16:28.596680,blofin,0.2727,0.2728,4379.0,2.0
2025-07-25T08:16:28.597125,blofin,0.2727,0.2728,4380.0,2.0
2025-07-25T08:16:28.665453,lbank,0.2729,0.2734,4086.24,17745.93
2025-07-25T08:16:28.837546,bybit,0.0,0.2733,0.0,10672.3
2025-07-25T08:16:28.878215,bingx,0.2729,0.2731,113.04,33.03
2025-07-25T08:16:28.937730,bybit,0.0,0.2733,0.0,10804.0
2025-07-25T08:16:28.963947,bitmart,0.2726,0.2734,45838.0,66796.0
2025-07-25T08:16:28.992625,mexc,0.2729,0.273,4460328.0,4460328.0
2025-07-25T08:16:29.037455,bybit,0.2732,0.2733,2568.2,6577.5
2025-07-25T08:16:29.072925,gateio,0.2729,0.2731,224.0,9711.0
2025-07-25T08:16:29.077711,blofin,0.2727,0.2728,3967.0,2.0
2025-07-25T08:16:29.114934,gateio,0.2729,0.2731,220.0,9711.0
2025-07-25T08:16:29.138120,bybit,0.0,0.2733,0.0,5852.5
2025-07-25T08:16:29.168501,lbank,0.2729,0.2734,4086.24,17745.93
2025-07-25T08:16:29.175459,gateio,0.2729,0.2731,12.0,9711.0
2025-07-25T08:16:29.215217,bitget,0.273,0.2731,38229.1,13490.4
2025-07-25T08:16:29.237266,binance,0.273,0.273,0.0,0.0
2025-07-25T08:16:29.274977,gateio,0.2729,0.2731,236.0,9711.0
2025-07-25T08:16:29.300603,okx,0.273,0.2731,162.0,26.707258
2025-07-25T08:16:29.310313,gateio,0.2729,0.2731,16.0,9711.0
2025-07-25T08:16:29.310695,huobi,0.272991,0.273628,97.2,4045.7014
2025-07-25T08:16:29.337479,bybit,0.0,0.2733,0.0,4852.5
2025-07-25T08:16:29.369057,bitget,0.273,0.2731,38229.1,5490.4
2025-07-25T08:16:29.414359,huobi,0.272991,0.273601,97.2,97.2
2025-07-25T08:16:29.427158,gateio,0.2729,0.2731,236.0,9711.0
2025-07-25T08:16:29.472722,gateio,0.2729,0.2731,224.0,9711.0
2025-07-25T08:16:29.514158,bitget,0.273,0.2731,38229.1,5490.4
2025-07-25T08:16:29.547119,gateio,0.2729,0.2731,220.0,9711.0
2025-07-25T08:16:29.551340,blofin,0.2727,0.2728,3967.0,2.0
2025-07-25T08:16:29.579556,gateio,0.2728,0.2731,220.0,9711.0
2025-07-25T08:16:29.667978,lbank,0.2729,0.2734,4086.24,17745.93
2025-07-25T08:16:29.701140,gateio,0.2729,0.2731,12.0,9711.0
2025-07-25T08:16:29.733502,gateio,0.2729,0.2731,236.0,9711.0
2025-07-25T08:16:29.737387,bybit,0.0,0.2733,0.0,5573.8
2025-07-25T08:16:29.786161,bingx,0.2729,0.2731,113.04,33.03
2025-07-25T08:16:29.911730,okx,0.273,0.2732,990.171868,184.413299
2025-07-25T08:16:29.914722,huobi,0.273019,0.273797,97.2,97.2
2025-07-25T08:16:29.938358,bybit,0.2732,0.2733,2831.8,1442.8
2025-07-25T08:16:29.941836,bitmart,0.2726,0.2734,45838.0,45510.0
2025-07-25T08:16:29.947036,gateio,0.2729,0.2731,16.0,9711.0
2025-07-25T08:16:29.970357,bitget,0.2731,0.2732,5490.4,28069.7
2025-07-25T08:16:30.019677,huobi,0.273019,0.273573,97.2,97.2
2025-07-25T08:16:30.037932,bybit,0.0,0.2733,0.0,79.9
2025-07-25T08:16:30.056810,blofin,0.2727,0.2728,4380.0,2.0
2025-07-25T08:16:30.057219,okx,0.273,0.2732,1510.171868,22.413299
2025-07-25T08:16:30.077921,gateio,0.2729,0.2731,224.0,9711.0
2025-07-25T08:16:30.085514,bingx,0.273,0.2732,62.19,146.07
2025-07-25T08:16:30.089376,gateio,0.273,0.2731,220.0,9711.0
2025-07-25T08:16:30.107140,gateio,0.273,0.2732,220.0,9929.0
2025-07-25T08:16:30.115389,bitget,0.2731,0.2732,18345.0,5791.0
2025-07-25T08:16:30.115718,huobi,0.273047,0.273545,97.2,97.2
2025-07-25T08:16:30.137155,bybit,0.0,0.2733,0.0,24.9
2025-07-25T08:16:30.165216,lbank,0.2729,0.2734,4086.24,17745.93
2025-07-25T08:16:30.237138,binance,0.2731,0.2731,0.0,0.0
2025-07-25T08:16:30.241195,gateio,0.2729,0.2732,220.0,9929.0
2025-07-25T08:16:30.262974,bitget,0.2731,0.2732,18345.0,5791.0
2025-07-25T08:16:30.276303,gateio,0.2729,0.2732,12.0,9929.0
2025-07-25T08:16:30.396957,gateio,0.2729,0.2732,236.0,9929.0
2025-07-25T08:16:30.415218,bitget,0.2731,0.2732,18345.0,5791.0
2025-07-25T08:16:30.475989,gateio,0.273,0.2732,220.0,9929.0
2025-07-25T08:16:30.513500,huobi,0.273321,0.273517,97.2,97.2
2025-07-25T08:16:30.530830,blofin,0.2727,0.2728,4391.0,2.0
2025-07-25T08:16:30.553887,okx,0.2731,0.2732,162.0,22.413299
2025-07-25T08:16:30.565650,bitget,0.2731,0.2732,18345.0,5490.4
2025-07-25T08:16:30.621475,huobi,0.273076,0.273517,4045.7014,97.2
2025-07-25T08:16:30.623110,gateio,0.2729,0.2732,220.0,9929.0
2025-07-25T08:16:30.638015,bybit,0.2732,0.0,3831.8,0.0
2025-07-25T08:16:30.664032,lbank,0.2729,0.2734,4086.24,17745.93
2025-07-25T08:16:30.675497,gateio,0.273,0.2732,4.0,9929.0
2025-07-25T08:16:30.712314,huobi,0.273103,0.273517,97.2,97.2
2025-07-25T08:16:30.715708,bitget,0.2731,0.2732,18494.5,5490.4
2025-07-25T08:16:30.783027,gateio,0.273,0.2732,235.0,9929.0
2025-07-25T08:16:30.818227,huobi,0.273103,0.273489,97.2,97.2
2025-07-25T08:16:30.908945,gateio,0.273,0.2732,16.0,9929.0
2025-07-25T08:16:30.912632,huobi,0.273131,0.273461,97.2,97.2
2025-07-25T08:16:30.937386,bybit,0.0,0.2733,0.0,1398.9
2025-07-25T08:16:30.980807,bitmart,0.2726,0.2734,45838.0,45510.0
2025-07-25T08:16:30.984412,bingx,0.273,0.2732,62.19,146.07
2025-07-25T08:16:31.014421,bitget,0.2731,0.2732,16202.4,13490.4
2025-07-25T08:16:31.020431,okx,0.273,0.2732,1509.527774,184.413299
2025-07-25T08:16:31.063634,blofin,0.2728,0.273,3586.0,7202.0
2025-07-25T08:16:31.166388,lbank,0.2732,0.2736,215.16,6024.12
2025-07-25T08:16:31.168490,bitget,0.2731,0.2732,16202.4,13490.4
2025-07-25T08:16:31.174154,gateio,0.273,0.2732,235.0,9929.0
2025-07-25T08:16:31.237288,binance,0.2731,0.2731,0.0,0.0
2025-07-25T08:16:31.311116,huobi,0.273019,0.273433,97.2,97.2
2025-07-25T08:16:31.316526,bitget,0.2731,0.2732,16202.4,13490.4
2025-07-25T08:16:31.338308,bybit,0.2732,0.0,3785.5,0.0
2025-07-25T08:16:31.346652,gateio,0.273,0.2732,16.0,9929.0
2025-07-25T08:16:31.392486,mexc,0.2729,0.273,4460328.0,4460328.0
