timestamp,exchange,bid,ask,bid_vol,ask_vol
2025-07-25T08:16:26.144127,bybit,0.5615,0.5618,72.8,91.0
2025-07-25T08:16:26.144149,bybit,0.5614,0.5617,72.8,91.0
2025-07-25T08:16:26.564001,digifinex,0.561,0.562,20.0,493.0
2025-07-25T08:16:26.614326,bybit,0.5613,0.5615,122.8,91.0
2025-07-25T08:16:26.681574,bitget,0.5611,0.562,112.07,111.05
2025-07-25T08:16:26.684943,okx,0.5611,0.5614,27.6466,338.9896
2025-07-25T08:16:26.685897,okx,0.5608,0.5614,77.6466,338.9896
2025-07-25T08:16:26.788622,bitget,0.5612,0.5619,112.07,236.77
2025-07-25T08:16:26.934773,bitget,0.5611,0.5618,112.07,112.07
2025-07-25T08:16:27.094601,bitget,0.561,0.5618,112.07,112.07
2025-07-25T08:16:27.234289,bitget,0.561,0.5618,112.07,112.07
2025-07-25T08:16:27.320570,bingx,0.56,0.563,7158.758,576.269
2025-07-25T08:16:27.446642,binance,0.561,0.561,0.0,0.0
2025-07-25T08:16:27.875608,digifinex,0.561,0.562,20.0,490.0
2025-07-25T08:16:27.974142,bingx,0.56,0.563,7158.758,576.269
2025-07-25T08:16:27.976489,digifinex,0.561,0.562,20.0,500.0
2025-07-25T08:16:27.986585,bitget,0.561,0.5618,112.07,112.07
2025-07-25T08:16:28.014198,lbank,0.561,0.563,9077.9,4051.8
2025-07-25T08:16:28.014492,lbank,0.561,0.563,9077.9,4051.8
2025-07-25T08:16:28.286290,bitmart,0.5597,0.5623,8783.0,3483.0
2025-07-25T08:16:28.314142,bybit,0.5613,0.0,72.8,0.0
2025-07-25T08:16:28.448075,gateio,0.5606,0.5618,5351.0,9548.0
2025-07-25T08:16:28.594597,blofin,0.5612,0.5614,27.0,2.0
2025-07-25T08:16:28.594751,blofin,0.5612,0.5614,5.0,1.0
2025-07-25T08:16:28.596737,blofin,0.561,0.5614,53.0,1.0
2025-07-25T08:16:28.597190,blofin,0.561,0.5614,52.0,1.0
2025-07-25T08:16:28.735399,bitget,0.561,0.5618,112.07,112.07
2025-07-25T08:16:28.876538,bingx,0.56,0.563,7158.758,576.269
2025-07-25T08:16:28.980596,mexc,0.5611,0.5612,9349012.0,9349012.0
2025-07-25T08:16:29.077776,blofin,0.561,0.5614,55.0,1.0
2025-07-25T08:16:29.154172,okx,0.5608,0.5614,79.1641,338.9896
2025-07-25T08:16:29.168589,lbank,0.561,0.563,9077.9,4051.8
2025-07-25T08:16:29.214761,bybit,0.0,0.0,0.0,0.0
2025-07-25T08:16:29.311450,bitmart,0.5597,0.5623,8783.0,3303.0
2025-07-25T08:16:29.339381,bitget,0.561,0.5618,112.07,112.07
2025-07-25T08:16:29.553082,blofin,0.561,0.5614,52.0,1.0
2025-07-25T08:16:29.560056,okx,0.5608,0.5614,80.6816,338.9896
2025-07-25T08:16:29.614056,bybit,0.5614,0.0,2.2,0.0
2025-07-25T08:16:29.637383,bitget,0.561,0.5618,112.07,112.07
2025-07-25T08:16:29.675055,lbank,0.561,0.563,9077.9,4051.8
2025-07-25T08:16:29.701189,gateio,0.5606,0.5618,10702.0,9548.0
2025-07-25T08:16:29.714308,bybit,0.5614,0.5617,46.3,72.5
2025-07-25T08:16:29.762948,gateio,0.5606,0.5618,16053.0,9548.0
2025-07-25T08:16:29.786073,bingx,0.56,0.563,7158.758,576.269
2025-07-25T08:16:29.786666,bitget,0.561,0.5618,112.07,112.07
2025-07-25T08:16:29.940701,bitget,0.561,0.5618,112.07,112.07
2025-07-25T08:16:30.058775,okx,0.5608,0.5614,112.618,338.9896
2025-07-25T08:16:30.059741,blofin,0.561,0.5614,52.0,1.0
2025-07-25T08:16:30.089337,bitget,0.561,0.5619,112.07,112.07
2025-07-25T08:16:30.236450,bitget,0.561,0.5619,112.07,112.07
2025-07-25T08:16:30.250952,bitmart,0.5597,0.5626,8783.0,143790.0
2025-07-25T08:16:30.313492,gateio,0.5606,0.5618,16063.0,9548.0
2025-07-25T08:16:30.446493,binance,0.561,0.561,0.0,0.0
2025-07-25T08:16:30.450852,gateio,0.5606,0.5618,16053.0,9548.0
2025-07-25T08:16:30.532248,blofin,0.5612,0.5614,45.0,1.0
2025-07-25T08:16:30.537017,bitget,0.561,0.5619,112.07,112.07
2025-07-25T08:16:30.614047,bybit,0.5616,0.5619,89.2,72.8
2025-07-25T08:16:30.661548,okx,0.561,0.5614,31.8969,338.9896
2025-07-25T08:16:30.668249,lbank,0.561,0.563,9077.9,4051.8
2025-07-25T08:16:30.682289,bingx,0.56,0.563,7158.758,576.269
