timestamp,exchange,bid,ask,bid_vol,ask_vol
2025-07-25T08:16:26.143964,bybit,0.5591,0.5592,1547.0,287.0
2025-07-25T08:16:26.143985,bybit,0.5591,0.0,1487.0,0.0
2025-07-25T08:16:26.144001,bybit,0.5591,0.0,1467.0,0.0
2025-07-25T08:16:26.144016,bybit,0.5591,0.0,1189.0,0.0
2025-07-25T08:16:26.144032,bybit,0.0,0.5592,0.0,297.0
2025-07-25T08:16:26.144048,bybit,0.5591,0.5592,1158.0,654.0
2025-07-25T08:16:26.563434,digifinex,0.5586,0.5587,55.0,92.0
2025-07-25T08:16:26.637847,bybit,0.5591,0.0,1189.0,0.0
2025-07-25T08:16:26.681474,bitget,0.55881,0.55934,105.0,107.0
2025-07-25T08:16:26.684871,okx,0.5588,0.5591,509.56,203.66
2025-07-25T08:16:27.013730,huobi,0.5589,0.5595,234.9,234.9
2025-07-25T08:16:27.147337,binance,0.5589,0.5589,0.0,0.0
2025-07-25T08:16:27.295168,bitmex,0.5419,0.5671,4.0,4.0
2025-07-25T08:16:27.317519,bingx,0.5588,0.5591,480.41,32.22
2025-07-25T08:16:27.476443,okx,0.5588,0.5591,509.56,125.36
2025-07-25T08:16:27.669193,bitget,0.55881,0.55934,105.0,107.0
2025-07-25T08:16:27.687007,bingx,0.5588,0.5591,480.41,32.22
2025-07-25T08:16:27.941881,bitmart,0.55733,0.56001,3409.0,9486.0
2025-07-25T08:16:27.988259,bingx,0.5588,0.5591,480.41,32.22
2025-07-25T08:16:28.009717,huobi,0.5589,0.5595,234.9,234.9
2025-07-25T08:16:28.011501,lbank,0.5587,0.559,1290.7,1074.9
2025-07-25T08:16:28.011637,lbank,0.5588,0.559,10.1,1074.9
2025-07-25T08:16:28.011761,lbank,0.5587,0.559,1290.7,1074.9
2025-07-25T08:16:28.147010,binance,0.5589,0.5589,0.0,0.0
2025-07-25T08:16:28.337410,bybit,0.5591,0.0,1158.0,0.0
2025-07-25T08:16:28.437905,bybit,0.5591,0.0,4248.0,0.0
2025-07-25T08:16:28.453739,gateio,0.5591,0.5593,16.0,15.0
