timestamp,exchange,bid,ask,bid_vol,ask_vol
2025-07-25T08:16:26.144651,bybit,0.8763,0.8764,1603.0,10.0
2025-07-25T08:16:26.144670,bybit,0.8763,0.0,1176.0,0.0
2025-07-25T08:16:26.144687,bybit,0.8763,0.0,1377.0,0.0
2025-07-25T08:16:26.144704,bybit,0.8763,0.0,1545.0,0.0
2025-07-25T08:16:26.144719,bybit,0.8763,0.0,1587.0,0.0
2025-07-25T08:16:26.320648,bybit,0.8763,0.0,1553.0,0.0
2025-07-25T08:16:26.671367,bybit,0.8763,0.0,1587.0,0.0
2025-07-25T08:16:26.681664,bitget,0.877,0.8773,101.0,101.0
2025-07-25T08:16:27.029443,bitget,0.877,0.8773,101.0,101.0
2025-07-25T08:16:27.071704,bybit,0.0,0.0,0.0,0.0
2025-07-25T08:16:27.320625,bingx,0.876,0.877,1165.389,218.959
2025-07-25T08:16:27.471195,bybit,0.8763,0.0,1496.0,0.0
2025-07-25T08:16:27.629189,bitget,0.877,0.8773,101.0,101.0
2025-07-25T08:16:27.681944,bingx,0.876,0.878,1165.389,218.959
2025-07-25T08:16:27.764036,bitmart,0.87514,0.87721,35877.0,797.0
2025-07-25T08:16:27.931313,bitget,0.877,0.8773,101.0,101.0
2025-07-25T08:16:27.985559,bingx,0.876,0.878,1165.519,210.128
2025-07-25T08:16:28.014270,lbank,0.8758,0.8767,40.21,49.61
2025-07-25T08:16:28.014586,lbank,0.8757,0.8766,30.92,49.61
2025-07-25T08:16:28.176120,lbank,0.8757,0.8766,30.92,49.61
2025-07-25T08:16:28.571477,bybit,0.8759,0.876,1377.0,124.0
2025-07-25T08:16:28.572716,gateio,0.8756,0.8767,464.0,231.0
2025-07-25T08:16:28.594702,blofin,0.8756,0.8758,1591.0,11.0
2025-07-25T08:16:28.596619,blofin,0.8756,0.8758,1591.0,11.0
2025-07-25T08:16:28.597046,blofin,0.8756,0.8758,1499.0,14.0
2025-07-25T08:16:28.671122,bybit,0.8759,0.0,121.0,0.0
2025-07-25T08:16:28.676691,lbank,0.8757,0.8766,30.92,49.61
2025-07-25T08:16:28.679660,bitget,0.8765,0.877,191.0,101.0
2025-07-25T08:16:28.761150,bitmart,0.87514,0.87721,35877.0,797.0
2025-07-25T08:16:28.771508,bybit,0.8759,0.0,63.0,0.0
2025-07-25T08:16:28.830093,bitget,0.8766,0.877,101.0,155.0
2025-07-25T08:16:28.871310,bybit,0.8758,0.0,657.0,0.0
2025-07-25T08:16:28.881709,bingx,0.876,0.877,1165.389,218.959
2025-07-25T08:16:28.963560,mexc,0.8759,0.876,529756.0,529756.0
2025-07-25T08:16:28.971806,bybit,0.8758,0.0,784.0,0.0
2025-07-25T08:16:28.985035,bitget,0.8766,0.877,101.0,155.0
2025-07-25T08:16:29.071920,bybit,0.8759,0.8761,739.0,60.0
2025-07-25T08:16:29.077634,blofin,0.8752,0.8754,2.0,124.0
2025-07-25T08:16:29.135946,bitget,0.8766,0.877,101.0,155.0
2025-07-25T08:16:29.172132,bybit,0.8759,0.8762,1000.0,60.0
2025-07-25T08:16:29.178579,lbank,0.8757,0.8766,30.92,49.61
2025-07-25T08:16:29.184686,bingx,0.876,0.877,1165.389,218.959
2025-07-25T08:16:29.271395,bybit,0.8759,0.0,1096.0,0.0
2025-07-25T08:16:29.281240,bitget,0.8766,0.877,101.0,101.0
2025-07-25T08:16:29.371632,bybit,0.876,0.0,352.0,0.0
2025-07-25T08:16:29.430836,bitget,0.8766,0.877,101.0,101.0
2025-07-25T08:16:29.471622,bybit,0.876,0.0,939.0,0.0
2025-07-25T08:16:29.548915,blofin,0.8752,0.8755,790.0,124.0
2025-07-25T08:16:29.583624,bitget,0.8766,0.877,101.0,101.0
2025-07-25T08:16:29.671696,bybit,0.876,0.0,739.0,0.0
2025-07-25T08:16:29.787529,bitmart,0.87484,0.87721,61065.0,797.0
2025-07-25T08:16:29.815800,lbank,0.8757,0.8766,30.92,49.61
2025-07-25T08:16:29.871977,bybit,0.8761,0.8763,939.0,69.0
2025-07-25T08:16:29.971311,bybit,0.8761,0.8763,966.0,60.0
2025-07-25T08:16:30.037476,bitget,0.8766,0.877,101.0,101.0
2025-07-25T08:16:30.053930,blofin,0.8753,0.8756,1096.0,60.0
2025-07-25T08:16:30.071184,bybit,0.0,0.0,0.0,0.0
2025-07-25T08:16:30.087036,bingx,0.876,0.877,1165.389,218.959
2025-07-25T08:16:30.171329,bybit,0.8761,0.0,1058.0,0.0
2025-07-25T08:16:30.180478,lbank,0.8757,0.8766,30.92,49.61
2025-07-25T08:16:30.183410,bitget,0.8766,0.877,101.0,101.0
2025-07-25T08:16:30.271472,bybit,0.8761,0.0,1250.0,0.0
2025-07-25T08:16:30.389295,gateio,0.8756,0.8773,464.0,231.0
2025-07-25T08:16:30.430748,gateio,0.8756,0.8769,807.0,231.0
2025-07-25T08:16:30.444656,gateio,0.8756,0.8769,1150.0,231.0
2025-07-25T08:16:30.471849,bybit,0.8763,0.8764,152.0,19.0
2025-07-25T08:16:30.481913,bitget,0.8766,0.8774,101.0,113.0
2025-07-25T08:16:30.492675,gateio,0.8757,0.8769,1.0,231.0
2025-07-25T08:16:30.528808,blofin,0.8754,0.8757,939.0,69.0
2025-07-25T08:16:30.542637,gateio,0.8758,0.8769,464.0,231.0
2025-07-25T08:16:30.571927,bybit,0.8763,0.8764,1075.0,10.0
2025-07-25T08:16:30.631677,bitget,0.8766,0.8773,429.0,101.0
2025-07-25T08:16:30.671231,bybit,0.8763,0.0,876.0,0.0
2025-07-25T08:16:30.675702,lbank,0.8755,0.8764,1330.08,49.9
2025-07-25T08:16:30.687827,gateio,0.8758,0.8769,464.0,234.0
2025-07-25T08:16:30.770216,bitmart,0.87484,0.87721,61065.0,797.0
2025-07-25T08:16:30.771993,bybit,0.8763,0.8766,874.0,66.0
2025-07-25T08:16:30.782001,bitget,0.8766,0.8773,193.0,101.0
2025-07-25T08:16:30.931163,bitget,0.8766,0.8773,429.0,101.0
2025-07-25T08:16:30.990252,bingx,0.876,0.877,1165.389,218.959
2025-07-25T08:16:31.056598,blofin,0.8756,0.8758,152.0,23.0
2025-07-25T08:16:31.081762,bitget,0.8766,0.8773,429.0,101.0
2025-07-25T08:16:31.175971,lbank,0.8759,0.8764,84.93,49.9
2025-07-25T08:16:31.363132,mexc,0.8764,0.8765,529756.0,529756.0
2025-07-25T08:16:31.542209,blofin,0.8756,0.8758,879.0,4.0
2025-07-25T08:16:31.684101,lbank,0.8759,0.8764,84.93,49.9
2025-07-25T08:16:31.763234,bitmart,0.87485,0.87721,797.0,797.0
2025-07-25T08:16:31.833267,bitget,0.8766,0.8773,429.0,101.0
2025-07-25T08:16:31.871116,bybit,0.8763,0.8765,269.0,273.0
2025-07-25T08:16:31.887544,bingx,0.876,0.877,1165.389,218.959
2025-07-25T08:16:31.971519,bybit,0.8763,0.8765,47.0,912.0
2025-07-25T08:16:31.984465,bitget,0.8766,0.8773,429.0,101.0
2025-07-25T08:16:32.071633,bybit,0.0,0.8765,0.0,878.0
2025-07-25T08:16:32.072600,blofin,0.8756,0.8758,879.0,4.0
2025-07-25T08:16:32.132089,bitget,0.8766,0.8773,193.0,155.0
2025-07-25T08:16:32.171953,bybit,0.0,0.0,0.0,0.0
2025-07-25T08:16:32.179759,lbank,0.8759,0.8764,84.93,49.9
2025-07-25T08:16:32.284320,bitget,0.8766,0.8772,193.0,113.0
2025-07-25T08:16:32.327511,gateio,0.8758,0.8769,807.0,234.0
2025-07-25T08:16:32.371926,bybit,0.0,0.8765,0.0,912.0
2025-07-25T08:16:32.432634,bitget,0.8766,0.8771,101.0,101.0
2025-07-25T08:16:32.472194,bybit,0.0,0.8764,0.0,605.0
