timestamp,exchange,bid,ask,bid_vol,ask_vol
2025-07-25T08:16:26.144734,bybit,0.1044,0.1045,3615.5,29182.7
2025-07-25T08:16:26.144752,bybit,0.0,0.1045,0.0,29279.4
2025-07-25T08:16:26.228804,bybit,0.0,0.1045,0.0,29346.4
2025-07-25T08:16:26.681690,bitget,0.1043,0.1044,26755.8,48841.4
2025-07-25T08:16:26.685054,okx,0.10442,0.10449,179.0,63.0536
2025-07-25T08:16:26.754742,bitget,0.1043,0.1044,26755.8,48841.4
2025-07-25T08:16:26.850877,bitget,0.1043,0.1044,26755.8,48841.4
2025-07-25T08:16:27.000596,bitget,0.1043,0.1044,26755.8,48841.4
2025-07-25T08:16:27.153511,bitget,0.1043,0.1044,26755.8,48841.4
2025-07-25T08:16:27.305640,bitget,0.1043,0.1044,26755.8,48841.4
2025-07-25T08:16:27.371885,bingx,0.1043,0.1044,27964.421,10734.695
2025-07-25T08:16:27.387385,ascendex,0.1038,0.0,192864.0,0.0
2025-07-25T08:16:27.552860,binance,0.1043,0.1043,0.0,0.0
2025-07-25T08:16:27.555174,okx,0.10443,0.10449,441.0,63.0536
2025-07-25T08:16:27.602587,bitget,0.1043,0.1044,26755.8,48841.4
2025-07-25T08:16:27.901357,bitget,0.1043,0.1044,26755.8,48841.4
2025-07-25T08:16:28.014552,lbank,0.1044,0.1045,19466.99,14512.82
2025-07-25T08:16:28.052543,ascendex,0.1038,0.0,192864.0,0.0
2025-07-25T08:16:28.053836,bitget,0.1043,0.1044,26755.8,48841.4
2025-07-25T08:16:28.164724,bitmart,0.1042,0.1046,827568.0,827074.0
2025-07-25T08:16:28.173700,lbank,0.1044,0.1045,19466.99,14512.82
2025-07-25T08:16:28.201840,bitget,0.1043,0.1044,26755.8,48841.4
2025-07-25T08:16:28.275535,bingx,0.1043,0.1044,27964.421,10734.695
2025-07-25T08:16:28.353497,bitget,0.1043,0.1044,26755.8,48841.4
2025-07-25T08:16:28.502834,bitget,0.1043,0.1044,26755.8,39264.2
2025-07-25T08:16:28.552445,binance,0.1043,0.1043,0.0,0.0
2025-07-25T08:16:28.596705,blofin,0.10434,0.1044,1626.0,780.0
2025-07-25T08:16:28.597155,blofin,0.10433,0.1044,493.0,780.0
2025-07-25T08:16:28.653172,bitget,0.1043,0.1044,26755.8,39264.2
2025-07-25T08:16:28.706753,ascendex,0.1038,0.0,289203.1,0.0
2025-07-25T08:16:28.801710,bitget,0.1043,0.1044,26755.8,39264.2
