timestamp,exchange,bid,ask,bid_vol,ask_vol
2025-07-25T07:28:32.651919,bitrue,115568.08,115568.09,0.0019,16.2234
2025-07-25T07:28:32.652127,bitrue,115568.08,115568.09,0.0019,16.2234
2025-07-25T07:28:32.751216,huobi,115597.46,115597.47,0.480004,0.008649
2025-07-25T07:28:32.937303,huobi,115597.46,115597.47,0.007816,0.008649
2025-07-25T07:28:33.035580,huobi,115597.46,115597.47,0.007816,0.00855899802244807
2025-07-25T07:28:33.216303,phemex,1155451000,1155452000,182406,1
2025-07-25T07:28:33.216345,phemex,0.0,1155563000,0.0,708
2025-07-25T07:28:33.216367,phemex,0.0,1155572000,0.0,0
2025-07-25T07:28:33.216385,phemex,1155451000,1155505000,184346,0
2025-07-25T07:28:33.216402,phemex,1155451000,1155517000,184700,0
2025-07-25T07:28:33.216428,phemex,1155451000,1155573000,184865,2898
2025-07-25T07:28:33.216460,phemex,1155212000,0.0,0,0.0
2025-07-25T07:28:33.216491,phemex,1155367000,1155684000,20000,17730
2025-07-25T07:28:33.216524,phemex,0.0,1155865000,0.0,0
2025-07-25T07:28:33.216555,phemex,0.0,1155685000,0.0,20000
2025-07-25T07:28:33.216582,phemex,1155451000,1155606000,167135,77700
2025-07-25T07:28:33.216611,phemex,1155451000,0.0,184865,0.0
2025-07-25T07:28:33.216641,phemex,1155451000,0.0,167135,0.0
2025-07-25T07:28:33.217250,phemex,1155451000,0.0,94205,0.0
2025-07-25T07:28:33.217285,phemex,1155451000,0.0,111935,0.0
2025-07-25T07:28:33.217303,phemex,0.0,1155725000,0.0,360
2025-07-25T07:28:33.394197,phemex,0.0,1155606000,0.0,0
2025-07-25T07:28:33.438349,huobi,115597.46,115597.47,0.156793,0.00855899802244807
2025-07-25T07:28:33.714631,phemex,1155451000,1155683000,34235,77700
2025-07-25T07:28:33.935322,phemex,1155413000,0.0,1,0.0
2025-07-25T07:28:34.513422,bitrue,115580.34,115580.35,8.1987,6.898
2025-07-25T07:28:34.696218,phemex,1155451000,1155619000,111935,77700
2025-07-25T07:28:34.737751,huobi,115597.46,115597.47,0.554052,0.00855899802244807
2025-07-25T07:28:35.117342,phemex,0.0,1155619000,0.0,0
2025-07-25T07:28:35.611686,bitrue,115580.34,115580.35,8.1987,6.898
2025-07-25T07:28:35.698354,phemex,0.0,1155667000,0.0,77700
2025-07-25T07:28:35.935379,huobi,115597.46,115597.47,0.552452,0.00855899802244807
2025-07-25T07:28:36.355322,phemex,1155451000,0.0,111934,0.0
2025-07-25T07:28:36.398604,phemex,1155261000,0.0,0,0.0
2025-07-25T07:28:36.680390,phemex,1155451000,1155683000,34234,0
2025-07-25T07:28:36.880996,phemex,1155418000,0.0,877,0.0
2025-07-25T07:28:37.320499,phemex,0.0,1155607000,0.0,107511
2025-07-25T07:28:37.660589,phemex,1155451000,1155606000,111934,77700
2025-07-25T07:28:37.682114,phemex,0.0,1155606000,0.0,0
2025-07-25T07:28:37.700260,bitrue,115580.34,115580.35,8.1987,6.898
2025-07-25T07:28:37.800868,phemex,1155148000,0.0,58842,0.0
2025-07-25T07:28:38.662746,phemex,0.0,1155641000,0.0,77700
2025-07-25T07:28:39.735560,huobi,115597.46,115597.47,0.467165,0.00855899802244807
2025-07-25T07:28:39.788154,bitrue,115580.34,115580.35,8.1987,6.898
2025-07-25T07:28:39.835529,huobi,115597.46,115597.47,0.006216,0.00855899802244807
2025-07-25T07:28:39.969505,phemex,1155451000,1155606000,34234,0
2025-07-25T07:28:39.974035,phemex,1155451000,0.0,16504,0.0
2025-07-25T07:28:39.975895,phemex,0.0,1155485000,0.0,7998
2025-07-25T07:28:39.976574,phemex,0.0,1155573000,0.0,2899
2025-07-25T07:28:40.064191,phemex,1155451000,0.0,16156,0.0
2025-07-25T07:28:40.135272,huobi,115604.99,115605.0,0.062959,0.302416
2025-07-25T07:28:40.164394,phemex,0.0,1155619000,0.0,0
2025-07-25T07:28:40.224590,phemex,1155451000,0.0,33427,0.0
2025-07-25T07:28:40.235334,huobi,115604.99,115605.0,0.012959,0.05011
2025-07-25T07:28:40.284658,phemex,0.0,1155641000,0.0,0
2025-07-25T07:28:40.325570,phemex,1155451000,0.0,16156,0.0
2025-07-25T07:28:40.349155,huobi,115604.99,115605.0,0.272463,0.05011
2025-07-25T07:28:40.637390,huobi,115604.99,115605.0,0.27372,0.05011
2025-07-25T07:28:40.646006,phemex,1155451000,1155641000,93856,77700
2025-07-25T07:28:40.866299,phemex,1155451000,0.0,111127,0.0
2025-07-25T07:28:41.387353,phemex,0.0,1155452000,0.0,0
2025-07-25T07:28:41.406515,phemex,1155484000,1155485000,73833,0
2025-07-25T07:28:41.426850,phemex,1155553000,1155571000,906,30000
2025-07-25T07:28:41.446343,phemex,1155407000,0.0,96009,0.0
2025-07-25T07:28:41.486628,phemex,1155494000,1155554000,1,7451
2025-07-25T07:28:41.507065,phemex,1155451000,1155571000,237,15000
2025-07-25T07:28:41.546614,phemex,1155451000,1155554000,0,471028
2025-07-25T07:28:41.587950,phemex,0.0,1155554000,0.0,736850
2025-07-25T07:28:41.666882,phemex,0.0,1155554000,0.0,796862
