timestamp,symbol,bid,ask,bid_vol,ask_vol
2025-07-24T06:13:26.759428,SOL-USDT,183.0,183.01,334.0,12.0
2025-07-24T06:13:26.776129,LTC-USDT,109.25,109.29,18.0,87.0
2025-07-24T06:13:26.776167,ETH-USDT,3558.43,3558.44,14020.0,10712.0
2025-07-24T06:13:26.776201,XRP-USDT,3.07,3.0701,49.0,46.0
2025-07-24T06:13:26.776234,BTC-USDT,117701.7,117701.8,7224.0,1468.0
2025-07-24T06:13:27.245649,SOL-USDT,183.0,183.01,334.0,12.0
2025-07-24T06:13:27.259607,LTC-USDT,109.25,109.29,18.0,87.0
2025-07-24T06:13:27.260660,ETH-USDT,3558.43,3558.44,14020.0,10712.0
2025-07-24T06:13:27.262536,XRP-USDT,3.0699,3.07,52.0,36.0
2025-07-24T06:13:27.263915,BTC-USDT,117701.7,117701.8,4762.0,4387.0
2025-07-24T06:13:27.757859,SOL-USDT,183.0,183.01,334.0,12.0
2025-07-24T06:13:27.766548,LTC-USDT,109.23,109.27,30.0,65.0
2025-07-24T06:13:27.766629,ETH-USDT,3558.43,3558.44,14020.0,10712.0
2025-07-24T06:13:27.767701,XRP-USDT,3.0699,3.07,52.0,36.0
2025-07-24T06:13:27.768506,BTC-USDT,117701.7,117701.8,4762.0,4387.0
2025-07-24T06:13:28.241028,SOL-USDT,182.99,183.0,240.0,129.0
2025-07-24T06:13:28.251508,LTC-USDT,109.23,109.27,30.0,65.0
2025-07-24T06:13:28.253231,ETH-USDT,3558.43,3558.44,3202.0,16226.0
2025-07-24T06:13:28.256835,XRP-USDT,3.0694,3.0695,7.0,144.0
2025-07-24T06:13:28.257337,BTC-USDT,117701.7,117701.8,326.0,7744.0
2025-07-24T06:13:28.777730,SOL-USDT,182.99,183.0,240.0,129.0
2025-07-24T06:13:28.786691,LTC-USDT,109.24,109.27,19.0,101.0
2025-07-24T06:13:28.790836,ETH-USDT,3558.43,3558.44,237.0,16039.0
2025-07-24T06:13:28.790907,XRP-USDT,3.0688,3.0689,1.0,167.0
2025-07-24T06:13:28.793935,BTC-USDT,117697.8,117697.9,91.0,9382.0
2025-07-24T06:13:29.245027,SOL-USDT,182.99,183.0,1.0,573.0
2025-07-24T06:13:29.254642,LTC-USDT,109.24,109.27,19.0,101.0
2025-07-24T06:13:29.256394,ETH-USDT,3558.43,3558.44,237.0,16039.0
2025-07-24T06:13:29.259401,XRP-USDT,3.0688,3.0689,1.0,167.0
2025-07-24T06:13:29.259439,BTC-USDT,117697.8,117697.9,91.0,9382.0
2025-07-24T06:13:29.759641,SOL-USDT,182.97,182.98,23.0,265.0
2025-07-24T06:13:29.778458,LTC-USDT,109.24,109.27,8.0,92.0
2025-07-24T06:13:29.779942,ETH-USDT,3558.32,3558.33,164.0,17259.0
2025-07-24T06:13:29.781513,XRP-USDT,3.069,3.0691,47.0,43.0
