timestamp,symbol,bid,ask,bid_vol,ask_vol
2025-07-24T15:28:39.293826,BTC-USDT,119003.5,119003.51,0.5048,0.8569
2025-07-24T15:28:39.293977,ETH-USDT,3741.92,3741.93,40.1288,120.8309
2025-07-24T15:28:39.294012,BTC-USDT,119003.5,119003.51,0.5048,0.8561
2025-07-24T15:28:39.294039,SOL-USDT,189.33,189.34,68.254,424.207
2025-07-24T15:28:39.294064,SOL-USDT,189.33,189.34,68.254,424.207
2025-07-24T15:28:39.440710,BTC-USDT,119003.5,119003.51,0.5048,0.8561
2025-07-24T15:28:39.528597,XRP-USDT,3.237,3.2371,963.45,11560.01
2025-07-24T15:28:39.535367,LTC-USDT,114.44,114.45,19.1204,42.096
2025-07-24T15:28:39.538759,SOL-USDT,189.33,189.34,68.254,424.207
2025-07-24T15:28:39.617993,ETH-USDT,3741.61,3741.62,61.6192,20.8105
2025-07-24T15:28:39.669715,BTC-USDT,119003.5,119003.51,0.5048,0.8568
2025-07-24T15:28:39.855727,SOL-USDT,189.33,189.34,68.254,424.207
2025-07-24T15:28:39.926518,ETH-USDT,3741.55,3741.56,3.4784,59.8771
2025-07-24T15:28:39.998672,BTC-USDT,119003.5,119003.51,0.5048,0.8568
2025-07-24T15:28:40.028395,XRP-USDT,3.2364,3.2365,2881.17,22710.2
2025-07-24T15:28:40.037712,LTC-USDT,114.44,114.45,19.1204,42.096
2025-07-24T15:28:40.163347,SOL-USDT,189.3,189.31,256.3131,501.8765
2025-07-24T15:28:40.334692,BTC-USDT,119003.5,119003.51,0.5048,0.8561
2025-07-24T15:28:40.472733,SOL-USDT,189.3,189.31,137.0615,501.8765
2025-07-24T15:28:40.472882,ETH-USDT,3741.6,3741.77,0.0544,14.9169
2025-07-24T15:28:40.472921,ETH-USDT,3741.6,3741.77,0.0544,14.9169
2025-07-24T15:28:40.529625,XRP-USDT,3.2361,3.2363,6746.46,12647.75
2025-07-24T15:28:40.535772,ETH-USDT,3741.44,3741.77,28.163,14.9169
2025-07-24T15:28:40.536831,LTC-USDT,114.44,114.45,19.1204,42.096
2025-07-24T15:28:40.561397,XRP-USDT,3.2361,3.2362,6746.46,616.08
2025-07-24T15:28:40.561441,BTC-USDT,119003.5,119003.51,0.5048,0.857
2025-07-24T15:28:40.778578,SOL-USDT,189.3,189.31,137.0615,501.8765
2025-07-24T15:28:40.889983,BTC-USDT,119003.5,119003.51,0.5048,0.8552
2025-07-24T15:28:40.894805,ETH-USDT,3741.56,3741.77,0.801,14.9169
2025-07-24T15:28:40.894855,ETH-USDT,3741.56,3741.77,0.801,14.9169
2025-07-24T15:28:40.950038,ETH-USDT,3741.44,3741.77,28.163,14.9169
2025-07-24T15:28:41.037865,LTC-USDT,114.42,114.43,17.7216,52.7378
2025-07-24T15:28:41.041713,XRP-USDT,3.2361,3.2363,6746.46,12647.75
2025-07-24T15:28:41.058815,ETH-USDT,3741.55,3741.56,63.278,52.2439
2025-07-24T15:28:41.086561,SOL-USDT,189.3,189.31,137.0615,501.8765
2025-07-24T15:28:41.226827,BTC-USDT,119003.5,119003.51,0.5048,0.8561
2025-07-24T15:28:41.251186,XRP-USDT,3.2362,3.2363,920.01,12647.75
2025-07-24T15:28:41.367967,ETH-USDT,3741.28,3741.29,0.003,70.9639
2025-07-24T15:28:41.394053,SOL-USDT,189.3,189.31,137.0615,501.8765
2025-07-24T15:28:41.455519,BTC-USDT,119003.5,119003.51,0.5048,0.8552
2025-07-24T15:28:41.530956,XRP-USDT,3.2357,3.2358,691.92,32341.01
2025-07-24T15:28:41.538698,LTC-USDT,114.42,114.43,17.7216,52.7378
2025-07-24T15:28:41.673984,ETH-USDT,3741.22,3741.24,14.3866,95.4901
2025-07-24T15:28:41.781326,BTC-USDT,119003.5,119003.51,0.5048,0.8552
2025-07-24T15:28:41.937079,SOL-USDT,189.26,189.28,1.852,704.7027
2025-07-24T15:28:42.002532,SOL-USDT,189.25,189.28,36.4079,704.7027
2025-07-24T15:28:42.033577,XRP-USDT,3.2351,3.2353,148.14,23698.22
2025-07-24T15:28:42.040199,LTC-USDT,114.42,114.43,17.7216,52.7378
2025-07-24T15:28:42.111953,BTC-USDT,119003.5,119003.51,0.5048,0.8552
2025-07-24T15:28:42.283049,ETH-USDT,3741.21,3741.22,1.0358,95.2297
2025-07-24T15:28:42.310102,SOL-USDT,189.25,189.28,36.4079,704.7027
2025-07-24T15:28:42.401078,SOL-USDT,189.25,189.27,36.4079,0.656
2025-07-24T15:28:42.425528,SOL-USDT,189.25,189.28,36.4079,704.7027
2025-07-24T15:28:42.455694,BTC-USDT,119003.5,119003.51,0.5048,0.8552
2025-07-24T15:28:42.530490,XRP-USDT,3.2349,3.2351,982.89,18679.91
2025-07-24T15:28:42.534150,LTC-USDT,114.42,114.43,17.7216,52.7378
2025-07-24T15:28:42.603984,ETH-USDT,3741.03,3741.04,1.6302,141.0759
2025-07-24T15:28:42.673116,BTC-USDT,119003.5,119003.51,0.5048,0.8552
2025-07-24T15:28:42.825504,SOL-USDT,189.24,189.27,3.4798,1795.9675
