timestamp,symbol,bid,ask,bid_vol,ask_vol
2025-07-24T06:13:27.274688,BTC-USDT,1177046000,1177047000,641370,378395
2025-07-24T06:13:27.274916,BTC-USDT,1177046000,1177047000,622186,397579
2025-07-24T06:13:27.274963,BTC-USDT,0.0,1177047000,0.0,378395
2025-07-24T06:13:27.274995,BTC-USDT,1176771000,0.0,0,0.0
2025-07-24T06:13:27.275018,BTC-USDT,0.0,1177252000,0.0,2500
2025-07-24T06:13:27.275041,BTC-USDT,1176830000,0.0,93456,0.0
2025-07-24T06:13:27.403996,BTC-USDT,0.0,1177047000,0.0,397579
2025-07-24T06:13:27.884478,BTC-USDT,0.0,1177047000,0.0,378395
2025-07-24T06:13:28.946068,BTC-USDT,0.0,1177047000,0.0,397579
2025-07-24T06:13:28.966301,BTC-USDT,0.0,1177150000,0.0,83500
2025-07-24T06:13:29.087337,BTC-USDT,0.0,1177047000,0.0,378395
2025-07-24T06:13:29.808032,BTC-USDT,0.0,1177047000,0.0,397539
2025-07-24T06:13:30.287790,BTC-USDT,0.0,1177047000,0.0,378395
2025-07-24T06:13:30.309700,BTC-USDT,1177046000,0.0,641330,0.0
2025-07-24T06:13:30.348415,BTC-USDT,1177046000,1177047000,622186,397539
2025-07-24T06:13:30.368234,BTC-USDT,1177046000,1177047000,535126,424217
2025-07-24T06:13:30.389351,BTC-USDT,1177046000,1177047000,226481,533834
2025-07-24T06:13:30.409075,BTC-USDT,1176939000,0.0,711,0.0
2025-07-24T06:13:30.448431,BTC-USDT,1177046000,1177047000,205897,561815
2025-07-24T06:13:30.494526,BTC-USDT,0.0,1177047000,0.0,654013
2025-07-24T06:13:30.509169,BTC-USDT,1177046000,1177047000,47963,1031566
2025-07-24T06:13:30.548218,BTC-USDT,1177046000,1177047000,402,1035082
2025-07-24T06:13:30.588492,BTC-USDT,1177046000,1177046000,0,35241
2025-07-24T06:13:30.608296,BTC-USDT,1177045000,1177046000,201,346373
2025-07-24T06:13:30.636016,BTC-USDT,1177045000,1177046000,402,930441
2025-07-24T06:13:30.676128,BTC-USDT,0.0,1177046000,0.0,1231179
2025-07-24T06:13:30.709952,BTC-USDT,0.0,1177046000,0.0,1596711
2025-07-24T06:13:30.728382,BTC-USDT,0.0,1177046000,0.0,1626711
2025-07-24T06:13:30.929242,BTC-USDT,0.0,1177047000,0.0,114304
2025-07-24T06:13:30.969613,BTC-USDT,0.0,1177046000,0.0,1626715
2025-07-24T06:13:31.089841,BTC-USDT,1176932000,0.0,0,0.0
2025-07-24T06:13:31.209335,BTC-USDT,0.0,1177047000,0.0,93720
2025-07-24T06:13:31.249951,BTC-USDT,0.0,1177046000,0.0,1647299
2025-07-24T06:13:31.351836,BTC-USDT,1176923000,1177046000,0,1647371
2025-07-24T06:13:31.374087,BTC-USDT,1176840000,0.0,23908,0.0
2025-07-24T06:13:31.550093,BTC-USDT,0.0,1177197000,0.0,8000
2025-07-24T06:13:31.590075,BTC-USDT,1176832000,1177124000,20000,20000
2025-07-24T06:13:32.616985,BTC-USDT,0.0,1177046000,0.0,1628227
2025-07-24T06:13:32.619134,BTC-USDT,0.0,1177046000,0.0,1491466
2025-07-24T06:13:32.620507,BTC-USDT,0.0,1177046000,0.0,1326555
2025-07-24T06:13:32.911899,BTC-USDT,1176864000,0.0,83600,0.0
2025-07-24T06:13:33.473139,BTC-USDT,0.0,1177046000,0.0,1354522
2025-07-24T06:13:34.013767,BTC-USDT,1176864000,0.0,0,0.0
2025-07-24T06:13:34.771917,BTC-USDT,1176715000,0.0,253925,0.0
2025-07-24T06:13:34.776998,BTC-USDT,1176682000,0.0,47237,0.0
2025-07-24T06:13:34.777040,BTC-USDT,1176832000,1177124000,0,0
2025-07-24T06:13:34.777454,BTC-USDT,1176727000,1177294000,0,20000
2025-07-24T06:13:34.778717,BTC-USDT,1176924000,1177149000,0,20000
2025-07-24T06:13:34.778796,BTC-USDT,1176964000,1177046000,0,1504522
2025-07-24T06:13:34.779367,BTC-USDT,1176875000,1177046000,0,1621626
2025-07-24T06:13:34.815168,BTC-USDT,0.0,1177046000,0.0,1621622
2025-07-24T06:13:34.855934,BTC-USDT,0.0,1177046000,0.0,1558989
2025-07-24T06:13:34.895688,BTC-USDT,0.0,1177046000,0.0,1621608
2025-07-24T06:13:34.995444,BTC-USDT,0.0,1177046000,0.0,1621559
2025-07-24T06:13:35.016519,BTC-USDT,1176840000,1177046000,0,1645925
2025-07-24T06:13:35.076276,BTC-USDT,1176574000,0.0,19144,0.0
