timestamp,symbol,bid,ask,bid_vol,ask_vol
2025-07-24T15:28:39.252957,BTC-USDT,119010.01,119010.02,0.19344,1.03972
2025-07-24T15:28:39.253123,ETH-USDT,3743.39,3743.4,0.5716,1.068
2025-07-24T15:28:39.253160,SOL-USDT,189.34,189.35,2.861,6.187
2025-07-24T15:28:39.253186,ETH-USDT,3743.29,3743.3,1.5707,4.151
2025-07-24T15:28:39.253219,XRP-USDT,3.2371,3.2372,1.0,1.0
2025-07-24T15:28:39.253257,LTC-USDT,114.434,114.436,0.011,0.011
2025-07-24T15:28:39.255918,BTC-USDT,119010.01,119010.02,0.0126,1.03972
2025-07-24T15:28:39.310580,SOL-USDT,189.34,189.35,2.639,8.723
2025-07-24T15:28:39.376580,ETH-USDT,3743.13,3743.19,0.0004,1.8266
2025-07-24T15:28:39.389518,XRP-USDT,3.237,3.2372,1053.0,1.0
2025-07-24T15:28:39.564979,BTC-USDT,119010.0,119010.01,0.0402,1.03307
2025-07-24T15:28:39.615386,SOL-USDT,189.31,189.32,2.753,1.977
2025-07-24T15:28:39.677364,ETH-USDT,3743.13,3743.14,0.0004,3.6183
2025-07-24T15:28:39.689918,LTC-USDT,114.434,114.436,0.011,0.011
2025-07-24T15:28:39.690322,XRP-USDT,3.237,3.2371,1053.0,1.0
2025-07-24T15:28:39.911477,SOL-USDT,189.3,189.31,0.056,14.587
2025-07-24T15:28:39.977992,ETH-USDT,3743.13,3743.14,0.0004,3.3433
2025-07-24T15:28:39.993287,XRP-USDT,3.2364,3.2365,1.0,1.0
2025-07-24T15:28:39.995411,LTC-USDT,114.414,114.425,0.011,0.852
2025-07-24T15:28:40.214005,SOL-USDT,189.3,189.31,0.05,21.63
2025-07-24T15:28:40.278274,ETH-USDT,3742.8,3742.81,1.068,3.483
2025-07-24T15:28:40.292055,LTC-USDT,114.414,114.425,0.011,0.011
2025-07-24T15:28:40.513138,SOL-USDT,189.3,189.31,0.05,0.2
2025-07-24T15:28:40.582220,ETH-USDT,3742.8,3742.81,1.5861,0.4
2025-07-24T15:28:40.591764,XRP-USDT,3.2364,3.2365,464.4,1.0
2025-07-24T15:28:40.812882,SOL-USDT,189.3,189.31,0.05,0.697
2025-07-24T15:28:40.892391,XRP-USDT,3.2364,3.2365,1.0,1.0
2025-07-24T15:28:40.893322,LTC-USDT,114.414,114.421,0.011,0.841
2025-07-24T15:28:41.063041,BTC-USDT,119010.0,119010.01,0.04272,1.03307
2025-07-24T15:28:41.114131,SOL-USDT,189.3,189.31,0.05,11.268
2025-07-24T15:28:41.179500,ETH-USDT,3742.8,3742.81,0.2431,4.0473
2025-07-24T15:28:41.193993,XRP-USDT,3.2361,3.2362,1.0,1.0
2025-07-24T15:28:41.415299,SOL-USDT,189.3,189.31,0.05,12.374
2025-07-24T15:28:41.482164,ETH-USDT,3742.8,3742.81,0.2431,3.7723
2025-07-24T15:28:41.494535,XRP-USDT,3.2361,3.2362,963.0,1.0
2025-07-24T15:28:41.495580,LTC-USDT,114.414,114.425,0.011,0.011
