timestamp,symbol,bid,ask,bid_vol,ask_vol
2025-07-24T15:28:39.116525,ETH-USDT,3737.46,3742.27,32.205,53.49
2025-07-24T15:28:39.116724,SOL-USDT,189.232,0.0,0.0,0.0
2025-07-24T15:28:39.116767,BTC-USDT,0.0,118975.8,0.0,5.18055
2025-07-24T15:28:39.260896,ETH-USDT,3737.04,3742.2,0.0,38.79
2025-07-24T15:28:39.262055,SOL-USDT,0.0,189.323,0.0,172.3
2025-07-24T15:28:39.262252,BTC-USDT,118927.0,118975.8,0.0,5.3166
2025-07-24T15:28:39.267055,XRP-USDT,3.2356,3.2362,0.0,11913.0
2025-07-24T15:28:39.571348,ETH-USDT,0.0,3742.07,0.0,0.0
2025-07-24T15:28:39.571515,LTC-USDT,0.0,115.15,0.0,257.0
2025-07-24T15:28:39.572363,SOL-USDT,189.255,189.305,0.0,104.9
2025-07-24T15:28:39.572403,BTC-USDT,0.0,118975.8,0.0,5.13045
2025-07-24T15:28:39.572590,XRP-USDT,3.2355,3.2357,0.0,13400.0
2025-07-24T15:28:39.883017,ETH-USDT,3741.28,3741.06,0.0,97.08
2025-07-24T15:28:39.884802,LTC-USDT,0.0,114.83,0.0,0.0
2025-07-24T15:28:39.884845,SOL-USDT,189.245,189.275,0.0,133.7
2025-07-24T15:28:39.884876,BTC-USDT,0.0,118975.8,0.0,5.4288
2025-07-24T15:28:39.884904,XRP-USDT,3.2345,3.2356,7868.0,7542.0
2025-07-24T15:28:40.203673,LTC-USDT,0.0,114.54,0.0,261.8
2025-07-24T15:28:40.203713,SOL-USDT,189.215,189.27,0.0,233.9
2025-07-24T15:28:40.203751,BTC-USDT,118750.5,118975.8,0.6051,5.4366
2025-07-24T15:28:40.203789,XRP-USDT,3.2345,3.2354,12931.0,5858.0
2025-07-24T15:28:40.512212,ETH-USDT,0.0,3742.06,0.0,0.0
2025-07-24T15:28:40.512969,LTC-USDT,0.0,114.62,0.0,0.0
2025-07-24T15:28:40.513005,SOL-USDT,0.0,189.265,0.0,71.5
2025-07-24T15:28:40.513301,BTC-USDT,0.0,118975.8,0.0,5.3304
2025-07-24T15:28:40.514727,XRP-USDT,3.2348,3.2415,5734.0,0.0
2025-07-24T15:28:40.833553,ETH-USDT,3724.77,3741.78,35.955,41.625
2025-07-24T15:28:40.834484,SOL-USDT,0.0,189.265,0.0,0.0
2025-07-24T15:28:40.834522,BTC-USDT,0.0,118975.8,0.0,5.3523
2025-07-24T15:28:40.834554,XRP-USDT,3.2348,0.0,0.0,0.0
2025-07-24T15:28:41.144858,ETH-USDT,3741.03,3740.64,0.0,103.665
2025-07-24T15:28:41.145033,SOL-USDT,0.0,189.265,0.0,73.6
2025-07-24T15:28:41.145139,LTC-USDT,0.0,115.03,0.0,0.0
2025-07-24T15:28:41.145212,BTC-USDT,118974.7,118975.8,1.8177,5.19675
2025-07-24T15:28:41.145239,XRP-USDT,3.2346,3.2349,0.0,5214.0
2025-07-24T15:28:41.458145,ETH-USDT,3740.56,3740.59,58.05,46.695
2025-07-24T15:28:41.458201,SOL-USDT,0.0,189.265,0.0,73.6
2025-07-24T15:28:41.458235,BTC-USDT,118975.3,118975.8,3.3273,4.97415
2025-07-24T15:28:41.458263,XRP-USDT,0.0,3.2398,0.0,37018.0
2025-07-24T15:28:41.772308,ETH-USDT,3734.4,3741.81,116.055,40.425
2025-07-24T15:28:41.773807,SOL-USDT,189.204,189.235,0.0,95.0
2025-07-24T15:28:41.774516,BTC-USDT,118974.9,118975.8,1.8786,5.04525
2025-07-24T15:28:41.775466,XRP-USDT,3.2342,3.234,0.0,7569.0
2025-07-24T15:28:42.081007,ETH-USDT,3732.81,3742.7,0.0,0.0
2025-07-24T15:28:42.081939,SOL-USDT,189.175,189.237,107.1,200.5
2025-07-24T15:28:42.082217,BTC-USDT,118975.2,118975.8,3.25725,5.2809
2025-07-24T15:28:42.082568,XRP-USDT,3.2339,3.234,0.0,4772.0
2025-07-24T15:28:42.394378,ETH-USDT,3740.56,3740.53,0.0,50.385
2025-07-24T15:28:42.400629,SOL-USDT,189.175,189.319,0.0,0.0
2025-07-24T15:28:42.400673,BTC-USDT,118975.2,118975.8,3.5445,5.48955
2025-07-24T15:28:42.400718,XRP-USDT,3.2336,3.234,13538.0,0.0
2025-07-24T15:28:42.719209,ETH-USDT,3740.51,3741.36,44.43,49.86
2025-07-24T15:28:42.719258,LTC-USDT,114.28,114.57,0.0,261.7
2025-07-24T15:28:42.719289,SOL-USDT,189.174,189.225,0.0,114.8
2025-07-24T15:28:42.719316,XRP-USDT,3.2336,3.2335,0.0,11501.0
2025-07-24T15:28:42.719342,BTC-USDT,118975.4,118965.4,0.0,1.49775
2025-07-24T15:28:43.032161,ETH-USDT,3740.51,3740.44,0.0,131.985
2025-07-24T15:28:43.032954,LTC-USDT,0.0,114.74,0.0,0.0
2025-07-24T15:28:43.033239,SOL-USDT,0.0,189.316,0.0,0.0
2025-07-24T15:28:43.034862,BTC-USDT,118965.1,118965.4,1.73265,1.8555
2025-07-24T15:28:43.034906,XRP-USDT,3.2329,3.2379,4224.0,0.0
2025-07-24T15:28:43.353627,ETH-USDT,3737.15,3741.8,60.21,44.07
2025-07-24T15:28:43.353655,SOL-USDT,189.165,189.215,0.0,110.1
2025-07-24T15:28:43.353819,BTC-USDT,118965.1,118965.4,2.05995,1.4682
2025-07-24T15:28:43.353850,XRP-USDT,3.2329,3.2335,10483.0,0.0
2025-07-24T15:28:43.661101,ETH-USDT,0.0,3741.12,0.0,0.0
2025-07-24T15:28:43.662384,SOL-USDT,189.155,189.223,250.9,94.7
2025-07-24T15:28:43.662627,BTC-USDT,118965.1,118965.4,2.11455,1.6374
2025-07-24T15:28:43.663870,XRP-USDT,3.2336,3.2336,12468.0,0.0
2025-07-24T15:28:43.982996,ETH-USDT,3740.41,3740.2,0.0,51.105
2025-07-24T15:28:43.983049,SOL-USDT,0.0,189.274,0.0,87.6
2025-07-24T15:28:43.983085,BTC-USDT,118965.1,118965.4,3.8859,3.15705
2025-07-24T15:28:43.983114,XRP-USDT,3.2253,3.2363,3084.0,0.0
2025-07-24T15:28:44.300926,ETH-USDT,0.0,3740.2,0.0,65.745
2025-07-24T15:28:44.301784,SOL-USDT,0.0,189.271,0.0,86.9
2025-07-24T15:28:44.301823,BTC-USDT,118965.1,118965.4,5.23305,4.8387
2025-07-24T15:28:44.302214,XRP-USDT,3.2339,3.2343,5989.0,0.0
2025-07-24T15:28:44.613824,ETH-USDT,3740.18,3739.75,0.0,68.415
2025-07-24T15:28:44.613868,LTC-USDT,114.2,0.0,210.3,0.0
2025-07-24T15:28:44.614095,SOL-USDT,189.155,189.185,0.0,82.9
2025-07-24T15:28:44.614141,BTC-USDT,118965.1,118965.4,1.8123,1.482
2025-07-24T15:28:44.615830,XRP-USDT,3.2339,3.234,0.0,5948.0
2025-07-24T15:28:44.932737,LTC-USDT,113.85,114.68,18.5,141.9
2025-07-24T15:28:44.933280,ETH-USDT,3739.67,3739.48,0.0,67.695
2025-07-24T15:28:44.933468,SOL-USDT,189.125,189.158,0.0,68.8
2025-07-24T15:28:44.934220,XRP-USDT,3.2334,3.2336,0.0,7077.0
2025-07-24T15:28:44.935008,BTC-USDT,118965.1,118965.4,3.85575,2.83005
2025-07-24T15:28:45.253581,ETH-USDT,3739.42,3739.27,0.0,102.24
2025-07-24T15:28:45.253807,LTC-USDT,114.06,0.0,124.8,0.0
2025-07-24T15:28:45.254042,SOL-USDT,188.804,189.27,508.6,97.5
2025-07-24T15:28:45.255052,BTC-USDT,118965.1,118965.4,3.2067,1.482
2025-07-24T15:28:45.255104,XRP-USDT,3.216,3.2336,1957.0,4608.0
2025-07-24T15:28:45.563944,ETH-USDT,3739.24,3739.22,0.0,60.54
2025-07-24T15:28:45.563996,LTC-USDT,114.12,114.5,177.3,261.9
2025-07-24T15:28:45.564028,SOL-USDT,0.0,189.237,0.0,80.3
2025-07-24T15:28:45.564054,BTC-USDT,118965.1,118965.4,3.4599,2.93025
2025-07-24T15:28:45.564254,XRP-USDT,3.233,3.2334,0.0,9727.0
2025-07-24T15:28:45.871790,ETH-USDT,3739.19,3739.2,0.0,62.655
2025-07-24T15:28:45.872242,LTC-USDT,0.0,114.73,0.0,0.0
2025-07-24T15:28:45.872692,SOL-USDT,189.093,189.14,0.0,102.2
2025-07-24T15:28:45.874373,BTC-USDT,118965.1,118965.4,3.65415,3.55905
2025-07-24T15:28:45.874396,XRP-USDT,3.2327,3.233,0.0,4846.0
2025-07-24T15:28:46.181892,ETH-USDT,3739.14,3738.61,0.0,66.915
2025-07-24T15:28:46.183572,LTC-USDT,114.24,114.58,0.0,0.0
2025-07-24T15:28:46.183654,SOL-USDT,189.075,189.115,0.0,216.6
2025-07-24T15:28:46.183826,BTC-USDT,118965.1,118965.4,3.6657,3.40335
